period,period_type,source,item,value_jpy_m,value_jpy_m_year_ago,yoy_pct,yoy_pct_published
1997-04,MONTH,timeseries:world_exports_by_commodity,E:繊維機械,29079,22304,30.38,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:織物用糸及び繊維製品,66592,58368,14.09,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:自動車,594504,449871,32.15,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:自動車の部分品,170250,157690,7.96,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:航空機類,14954,7268,105.73,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:船舶,93542,75715,23.54,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:荷役機械,50797,41192,23.32,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:輸送用機器,941448,744769,26.41,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:通信機,57830,49119,17.74,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:重電機器,60045,51018,17.69,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:金属加工機械,91905,76720,19.79,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:金属製品,73657,56835,29.60,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:鉄鋼,157661,137251,14.87,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:鉱物性燃料,17079,18909,-9.68,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:雑製品,359135,282769,27.01,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:電気回路等の機器,114287,90028,26.95,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:電気機器,1033073,892628,15.73,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:電気計測機器,61172,55252,10.71,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:電池,32306,20464,57.87,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:非金属鉱物製品,53694,50026,7.33,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:非鉄金属,45908,36997,24.09,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:音響・映像機器,127475,114738,11.10,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:音響・映像機器の部分品,41893,36802,13.83,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:音響機器,39251,36299,8.13,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:食料品及び動物,16555,13260,24.85,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:飲料及びたばこ,4649,4162,11.72,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:（テレビ受像機）,24057,17495,37.51,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:（バス・トラック）,110183,92683,18.88,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:（乗用車）,476402,351389,35.58,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:（映像記録・再生機器）,27423,25862,6.04,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:（ＩＣ）,209349,209183,0.08,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:１．食料品,21204,17421,21.71,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:２．原料品,32166,27182,18.34,
1997-04,MONTH,timeseries:world_exports_by_commodity,E:９．その他,476999,368257,29.53,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:(一般炭),23559,20210,16.57,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:(揮発油),59364,32843,80.75,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:(電算機類(含周辺機器)),117016,100305,16.66,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:(電算機類の部分品),61280,54625,12.18,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:(ＩＣ),94463,108042,-12.57,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:バッグ類,34668,31719,9.30,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:一般機械,321849,282615,13.88,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:動植物性油脂,8427,8122,3.76,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:化学製品,251294,214017,17.42,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:医薬品,44314,48601,-8.82,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:半導体等電子部品,112454,121086,-7.13,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:原動機,23560,18491,27.41,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:原料別製品,455856,406949,12.02,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:原材料,318472,277069,14.94,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:原油及び粗油,396127,294745,34.40,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:大豆,19329,13741,40.67,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:家具,36877,32439,13.68,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:有機化合物,74655,61861,20.68,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:木材,101936,89035,14.49,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:木製品及びコルク製品(除家具),77023,57906,33.01,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:果実,34293,36462,-5.95,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:液化天然ガス,94563,67066,41.00,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:液化石油ガス,46730,32203,45.11,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:特殊取扱品,52849,65584,-19.42,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:石油製品,83184,62701,32.67,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:石炭,69120,61495,12.40,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:科学光学機器,69729,59858,16.49,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:穀物類及び同調製品,53736,60611,-11.34,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:総額,3619788,3329344,8.72,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:織物用糸及び繊維製品,71861,67912,5.82,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:肉類及び同調製品,90768,151910,-40.25,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:自動車,80399,106049,-24.19,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:自動車の部分品,17245,14058,22.67,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:航空機類,29070,30640,-5.12,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:衣類及び同附属品,169414,179237,-5.48,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:輸送用機器,138904,161356,-13.91,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:通信機,38887,38128,1.99,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:重電機器,29774,23852,24.83,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:野菜,34690,32685,6.13,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:金属製品,37056,33092,11.98,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:鉄鉱石,36776,29425,24.98,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:鉄鋼,50702,51543,-1.63,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:鉱物性燃料,691753,519108,33.26,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:雑製品,513939,485680,5.82,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:電気機器,362866,356572,1.77,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:電気計測機器,28445,25954,9.60,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:非金属鉱物製品,56764,51861,9.45,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:非鉄金属,130398,110416,18.10,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:非鉄金属鉱,48839,41280,18.31,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:音響・映像機器(含部品),60779,63172,-3.79,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:食料品及び動物,463034,510323,-9.27,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:飲料及びたばこ,40545,41949,-3.35,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:魚介類及び同調製品,170958,158712,7.72,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:１．食料品,503579,552272,-8.82,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:２．原料品,326900,285191,14.62,
1997-04,MONTH,timeseries:world_imports_by_commodity,I:９．その他,566788,551264,2.82,
1997-04,MONTH,timeseries:world_total,E:Exp-Total,4426958,3644668,21.46,
1997-04,MONTH,timeseries:world_total,I:Imp-Total,3619788,3329344,8.72,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:(電算機類(含周辺機器)),160535,114825,39.81,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:(電算機類の部分品),110948,100959,9.89,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:ゴム製品,51819,46658,11.06,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:プラスチック,89188,73939,20.62,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:ベアリング及び同部分品,21871,21058,3.86,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:ポンプ及び遠心分離機,60583,57295,5.74,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:一般機械,962283,833900,15.40,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:二輪自動車・原動機付自転車,32654,27882,17.11,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:写真用・映画用材料,47033,36341,29.42,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:加熱用・冷却用機器,49024,44544,10.06,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:動植物性油脂,907,640,41.63,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:化学製品,313460,265703,17.97,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:医薬品,18892,16362,15.46,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:半導体等電子部品,333424,300087,11.11,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:原動機,124191,117490,5.70,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:原料別製品,488400,402183,21.44,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:原材料,32518,28196,15.33,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:建設用・鉱山用機械,44803,32428,38.16,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:映像機器,85892,70600,21.66,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:有機化合物,106468,95385,11.62,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:特殊取扱品,120336,84112,43.07,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:科学光学機器,175054,147411,18.75,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:紙類及び同製品,25344,18290,38.57,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:総額,4102664,3405943,20.46,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:繊維機械,26843,23873,12.44,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:織物用糸及び繊維製品,73675,63048,16.85,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:自動車,550925,384709,43.21,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:自動車の部分品,140605,144303,-2.56,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:航空機類,14354,8475,69.37,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:船舶,69977,66280,5.58,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:荷役機械,43603,40298,8.20,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:輸送用機器,829621,650288,27.58,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:通信機,59527,46119,29.07,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:重電機器,52953,44552,18.86,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:金属加工機械,77127,65470,17.81,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:金属製品,64776,55460,16.80,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:鉄鋼,168830,128317,31.57,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:鉱物性燃料,22044,13934,58.20,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:雑製品,354625,288246,23.03,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:電気回路等の機器,101497,88656,14.48,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:電気機器,957323,821426,16.54,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:電気計測機器,52548,47280,11.14,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:電池,29753,20480,45.28,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:非金属鉱物製品,54063,50022,8.08,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:非鉄金属,47298,37891,24.83,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:音響・映像機器,124105,104098,19.22,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:音響・映像機器の部分品,41036,35343,16.11,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:音響機器,38214,33497,14.08,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:食料品及び動物,16173,13331,21.32,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:飲料及びたばこ,4974,3986,24.81,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:（テレビ受像機）,21029,14434,45.69,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:（バス・トラック）,100849,85000,18.65,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:（乗用車）,442128,294650,50.05,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:（映像記録・再生機器）,25949,22728,14.17,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:（ＩＣ）,196865,189067,4.12,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:１．食料品,21147,17316,22.12,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:２．原料品,33425,28836,15.91,
1997-05,MONTH,timeseries:world_exports_by_commodity,E:９．その他,474961,372358,27.56,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:(一般炭),24105,21546,11.88,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:(揮発油),51999,43587,19.30,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:(電算機類(含周辺機器)),118094,107144,10.22,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:(電算機類の部分品),64394,53435,20.51,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:(ＩＣ),114694,104050,10.23,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:バッグ類,25591,27269,-6.15,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:一般機械,334576,291444,14.80,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:動植物性油脂,9287,7763,19.63,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:化学製品,247990,220595,12.42,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:医薬品,42877,41786,2.61,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:半導体等電子部品,135585,117664,15.23,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:原動機,25362,21247,19.37,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:原料別製品,393620,377681,4.22,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:原材料,306223,276576,10.72,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:原油及び粗油,310521,252942,22.76,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:大豆,17896,13295,34.61,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:家具,34447,30750,12.02,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:有機化合物,71771,61603,16.50,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:木材,102446,93031,10.12,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:木製品及びコルク製品(除家具),64027,60243,6.28,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:果実,37699,36647,2.87,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:液化天然ガス,90479,70183,28.92,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:液化石油ガス,28901,33434,-13.56,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:特殊取扱品,55406,62851,-11.85,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:石油製品,70878,73333,-3.35,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:石炭,68698,61314,12.04,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:科学光学機器,69778,61262,13.90,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:穀物類及び同調製品,63790,65649,-2.83,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:総額,3370686,3176845,6.10,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:織物用糸及び繊維製品,61181,61518,-0.55,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:肉類及び同調製品,73113,111245,-34.28,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:自動車,91145,108906,-16.31,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:自動車の部分品,18117,13858,30.74,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:航空機類,36547,32297,13.16,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:衣類及び同附属品,112223,125178,-10.35,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:輸送用機器,157244,165650,-5.07,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:通信機,31022,40093,-22.62,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:重電機器,33104,27453,20.58,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:野菜,30518,29588,3.14,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:金属製品,36104,34207,5.55,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:鉄鉱石,34164,27971,22.14,
1997-05,MONTH,timeseries:world_imports_by_commodity,I:鉄鋼,43055,40507,6.29,
