yyyymm,period_type,stage,lang,section,imex,area,name,level,value_jpy_m,value_year_ago_jpy_m,yoy_pct,quantity,unit,qty_yoy_pct,share_pct,contribution_pt,extra_json,retrieved_at
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,木製品等（除家具）,2,15047,,13.10,,,,0.50,0.10,"{""kagaku"": ""15,047"", ""kagakunobiritsu"": ""13.1"", ""koseihi"": ""0.5"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""木製品等（除家具）"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,6 一般機械,1,529335,,19.20,,,,19,3.90,"{""kagaku"": ""529,335"", ""kagakunobiritsu"": ""19.2"", ""koseihi"": ""19.0"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""6 一般機械"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""3.9""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,原動機,2,21553,,13.30,14495,トン,13.80,0.80,0.10,"{""kagaku"": ""21,553"", ""kagakunobiritsu"": ""13.3"", ""koseihi"": ""0.8"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""原動機"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""14,495"", ""suryonobiritsu"": ""13.8"", ""tani"": ""トン"", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,電算機類（含周辺機器）,2,247323,,12.70,5385,千台,-26.20,8.90,1.30,"{""kagaku"": ""247,323"", ""kagakunobiritsu"": ""12.7"", ""koseihi"": ""8.9"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""電算機類（含周辺機器）"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""5,385"", ""suryonobiritsu"": ""-26.2"", ""tani"": ""千台"", ""zogenkiyodo"": ""1.3""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,電算機類の部分品,2,30857,,8,3968,トン,-19.40,1.10,0.10,"{""kagaku"": ""30,857"", ""kagakunobiritsu"": ""8.0"", ""koseihi"": ""1.1"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""電算機類の部分品"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""3,968"", ""suryonobiritsu"": ""-19.4"", ""tani"": ""トン"", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,7 電気機器,1,846566,,41.40,,,,30.40,11.20,"{""kagaku"": ""846,566"", ""kagakunobiritsu"": ""41.4"", ""koseihi"": ""30.4"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""7 電気機器"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""11.2""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,半導体等電子部品,2,67274,,69.80,,,,2.40,1.30,"{""kagaku"": ""67,274"", ""kagakunobiritsu"": ""69.8"", ""koseihi"": ""2.4"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""半導体等電子部品"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""1.3""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,（ＩＣ）,2,49410,,113.30,207,百万個,7.60,1.80,1.20,"{""kagaku"": ""49,410"", ""kagakunobiritsu"": ""113.3"", ""koseihi"": ""1.8"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""（ＩＣ）"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""207"", ""suryonobiritsu"": ""7.6"", ""tani"": ""百万個"", ""zogenkiyodo"": ""1.2""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,絶縁電線・絶縁ケーブル,2,37534,,43,9669,トン,19.80,1.30,0.50,"{""kagaku"": ""37,534"", ""kagakunobiritsu"": ""43.0"", ""koseihi"": ""1.3"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""絶縁電線・絶縁ケーブル"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""9,669"", ""suryonobiritsu"": ""19.8"", ""tani"": ""トン"", ""zogenkiyodo"": ""0.5""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,音響映像機器（含部品）,2,103513,,12.60,,,,3.70,0.50,"{""kagaku"": ""103,513"", ""kagakunobiritsu"": ""12.6"", ""koseihi"": ""3.7"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""音響映像機器（含部品）"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.5""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,重電機器,2,65978,,29.20,,,,2.40,0.70,"{""kagaku"": ""65,978"", ""kagakunobiritsu"": ""29.2"", ""koseihi"": ""2.4"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""重電機器"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.7""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,通信機,2,292051,,47.40,,,,10.50,4.30,"{""kagaku"": ""292,051"", ""kagakunobiritsu"": ""47.4"", ""koseihi"": ""10.5"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""通信機"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""4.3""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,（電話機）,2,234232,,55.90,2176392,台,6.80,8.40,3.80,"{""kagaku"": ""234,232"", ""kagakunobiritsu"": ""55.9"", ""koseihi"": ""8.4"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""（電話機）"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""2,176,392"", ""suryonobiritsu"": ""6.8"", ""tani"": ""台"", ""zogenkiyodo"": ""3.8""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,電気計測機器,2,28355,,38.60,,,,1,0.40,"{""kagaku"": ""28,355"", ""kagakunobiritsu"": ""38.6"", ""koseihi"": ""1.0"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""電気計測機器"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.4""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,8 輸送用機器,1,120303,,53.20,,,,4.30,1.90,"{""kagaku"": ""120,303"", ""kagakunobiritsu"": ""53.2"", ""koseihi"": ""4.3"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""8 輸送用機器"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""1.9""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,自動車,2,31796,,158.30,7624,台,122.20,1.10,0.90,"{""kagaku"": ""31,796"", ""kagakunobiritsu"": ""158.3"", ""koseihi"": ""1.1"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""自動車"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""7,624"", ""suryonobiritsu"": ""122.2"", ""tani"": ""台"", ""zogenkiyodo"": ""0.9""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,自動車の部分品,2,64571,,27.60,,,,2.30,0.60,"{""kagaku"": ""64,571"", ""kagakunobiritsu"": ""27.6"", ""koseihi"": ""2.3"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""自動車の部分品"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.6""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,航空機類,2,1247,,6.50,,,,0,0,"{""kagaku"": ""1,247"", ""kagakunobiritsu"": ""6.5"", ""koseihi"": ""0.0"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""航空機類"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,9 その他,1,542292,,6.90,,,,19.50,1.60,"{""kagaku"": ""542,292"", ""kagakunobiritsu"": ""6.9"", ""koseihi"": ""19.5"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""9 その他"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""1.6""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,科学光学機器,2,42552,,6.80,,,,1.50,0.10,"{""kagaku"": ""42,552"", ""kagakunobiritsu"": ""6.8"", ""koseihi"": ""1.5"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""科学光学機器"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,衣類・同付属品,2,149934,,3.80,,,,5.40,0.30,"{""kagaku"": ""149,934"", ""kagakunobiritsu"": ""3.8"", ""koseihi"": ""5.4"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""衣類・同付属品"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.3""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,家具,2,58913,,16.90,87539,トン,9.90,2.10,0.40,"{""kagaku"": ""58,913"", ""kagakunobiritsu"": ""16.9"", ""koseihi"": ""2.1"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""家具"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""87,539"", ""suryonobiritsu"": ""9.9"", ""tani"": ""トン"", ""zogenkiyodo"": ""0.4""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,中華人民共和国,バッグ類,2,32280,,12.20,,,,1.20,0.20,"{""kagaku"": ""32,280"", ""kagakunobiritsu"": ""12.2"", ""koseihi"": ""1.2"", ""page_title"": ""主要地域（国）別商品別輸入(中華人民共和国)"", ""shuyoshohin"": ""バッグ類"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.2""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,総額,0,507137,,28.80,,,,100,28.80,"{""kagaku"": ""507,137"", ""kagakunobiritsu"": ""28.8"", ""koseihi"": ""100.0"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""総額"", ""shuyoshohinbunrui"": ""0"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""28.8""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,1 食料品,1,29187,,-6.10,,,,5.80,-0.50,"{""kagaku"": ""29,187"", ""kagakunobiritsu"": ""-6.1"", ""koseihi"": ""5.8"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""1 食料品"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""-0.5""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,魚介類,2,6476,,12.80,5226,トン,8,1.30,0.20,"{""kagaku"": ""6,476"", ""kagakunobiritsu"": ""12.8"", ""koseihi"": ""1.3"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""魚介類"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""5,226"", ""suryonobiritsu"": ""8.0"", ""tani"": ""トン"", ""zogenkiyodo"": ""0.2""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,肉類,2,64,,15.70,105,トン,36.40,0,0,"{""kagaku"": ""64"", ""kagakunobiritsu"": ""15.7"", ""koseihi"": ""0.0"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""肉類"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""105"", ""suryonobiritsu"": ""36.4"", ""tani"": ""トン"", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,穀物類,2,2222,,14.60,5260,トン,-0.80,0.40,0.10,"{""kagaku"": ""2,222"", ""kagakunobiritsu"": ""14.6"", ""koseihi"": ""0.4"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""穀物類"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""5,260"", ""suryonobiritsu"": ""-0.8"", ""tani"": ""トン"", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,野菜,2,5658,,-18.80,6488,トン,11.90,1.10,-0.30,"{""kagaku"": ""5,658"", ""kagakunobiritsu"": ""-18.8"", ""koseihi"": ""1.1"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""野菜"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""6,488"", ""suryonobiritsu"": ""11.9"", ""tani"": ""トン"", ""zogenkiyodo"": ""-0.3""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,果実,2,637,,-4.60,509,トン,-39.30,0.10,0,"{""kagaku"": ""637"", ""kagakunobiritsu"": ""-4.6"", ""koseihi"": ""0.1"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""果実"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""509"", ""suryonobiritsu"": ""-39.3"", ""tani"": ""トン"", ""zogenkiyodo"": ""-0.0""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,2 原料品,1,13553,,63.20,,,,2.70,1.30,"{""kagaku"": ""13,553"", ""kagakunobiritsu"": ""63.2"", ""koseihi"": ""2.7"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""2 原料品"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""1.3""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,木材,2,13,,-43,,,,0,0,"{""kagaku"": ""13"", ""kagakunobiritsu"": ""-43.0"", ""koseihi"": ""0.0"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""木材"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""-0.0""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,非鉄金属鉱,2,1470,,70,1,千トン,1.50,0.30,0.20,"{""kagaku"": ""1,470"", ""kagakunobiritsu"": ""70.0"", ""koseihi"": ""0.3"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""非鉄金属鉱"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""1"", ""suryonobiritsu"": ""1.5"", ""tani"": ""千トン"", ""zogenkiyodo"": ""0.2""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,鉄鉱石,2,50,,,5,千トン,,0,0,"{""kagaku"": ""50"", ""kagakunobiritsu"": ""ZENZO"", ""koseihi"": ""0.0"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""鉄鉱石"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""5"", ""suryonobiritsu"": ""ZENZO"", ""tani"": ""千トン"", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,3 鉱物性燃料,1,60744,,-6.10,,,,12,-1,"{""kagaku"": ""60,744"", ""kagakunobiritsu"": ""-6.1"", ""koseihi"": ""12.0"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""3 鉱物性燃料"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""-1.0""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,石油製品,2,59726,,-7,,,,11.80,-1.10,"{""kagaku"": ""59,726"", ""kagakunobiritsu"": ""-7.0"", ""koseihi"": ""11.8"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""石油製品"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""-1.1""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,（揮発油）,2,33393,,-31.50,285,千ＫＬ,-56.80,6.60,-3.90,"{""kagaku"": ""33,393"", ""kagakunobiritsu"": ""-31.5"", ""koseihi"": ""6.6"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""（揮発油）"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""285"", ""suryonobiritsu"": ""-56.8"", ""tani"": ""千ＫＬ"", ""zogenkiyodo"": ""-3.9""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,液化石油ガス,2,870,,96.50,2,千トン,67,0.20,0.10,"{""kagaku"": ""870"", ""kagakunobiritsu"": ""96.5"", ""koseihi"": ""0.2"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""液化石油ガス"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""2"", ""suryonobiritsu"": ""67.0"", ""tani"": ""千トン"", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,4 化学製品,1,101864,,51.80,,,,20.10,8.80,"{""kagaku"": ""101,864"", ""kagakunobiritsu"": ""51.8"", ""koseihi"": ""20.1"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""4 化学製品"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""8.8""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,有機化合物,2,23837,,50.50,,,,4.70,2,"{""kagaku"": ""23,837"", ""kagakunobiritsu"": ""50.5"", ""koseihi"": ""4.7"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""有機化合物"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""2.0""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,医薬品,2,9507,,73.40,262602,ＫＧ,-25.40,1.90,1,"{""kagaku"": ""9,507"", ""kagakunobiritsu"": ""73.4"", ""koseihi"": ""1.9"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""医薬品"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""262,602"", ""suryonobiritsu"": ""-25.4"", ""tani"": ""ＫＧ"", ""zogenkiyodo"": ""1.0""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,5 原料別製品,1,102839,,31,,,,20.30,6.20,"{""kagaku"": ""102,839"", ""kagakunobiritsu"": ""31.0"", ""koseihi"": ""20.3"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""5 原料別製品"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""6.2""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,鉄鋼,2,44980,,14.80,325239,トン,2.50,8.90,1.50,"{""kagaku"": ""44,980"", ""kagakunobiritsu"": ""14.8"", ""koseihi"": ""8.9"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""鉄鋼"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""325,239"", ""suryonobiritsu"": ""2.5"", ""tani"": ""トン"", ""zogenkiyodo"": ""1.5""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,非鉄金属,2,38128,,79.50,6711,トン,-2.90,7.50,4.30,"{""kagaku"": ""38,128"", ""kagakunobiritsu"": ""79.5"", ""koseihi"": ""7.5"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""非鉄金属"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""6,711"", ""suryonobiritsu"": ""-2.9"", ""tani"": ""トン"", ""zogenkiyodo"": ""4.3""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,金属製品,2,7664,,4.80,,,,1.50,0.10,"{""kagaku"": ""7,664"", ""kagakunobiritsu"": ""4.8"", ""koseihi"": ""1.5"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""金属製品"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,織物用糸・繊維製品,2,3881,,19.60,,,,0.80,0.20,"{""kagaku"": ""3,881"", ""kagakunobiritsu"": ""19.6"", ""koseihi"": ""0.8"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""織物用糸・繊維製品"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.2""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,非金属鉱物製品,2,4276,,25.30,,,,0.80,0.20,"{""kagaku"": ""4,276"", ""kagakunobiritsu"": ""25.3"", ""koseihi"": ""0.8"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""非金属鉱物製品"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.2""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,木製品等（除家具）,2,87,,78.80,,,,0,0,"{""kagaku"": ""87"", ""kagakunobiritsu"": ""78.8"", ""koseihi"": ""0.0"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""木製品等（除家具）"", ""shuyoshohinbunrui"": ""2"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""0.0""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,6 一般機械,1,58533,,26.70,,,,11.50,3.10,"{""kagaku"": ""58,533"", ""kagakunobiritsu"": ""26.7"", ""koseihi"": ""11.5"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""6 一般機械"", ""shuyoshohinbunrui"": ""1"", ""suryo"": """", ""suryonobiritsu"": """", ""tani"": """", ""zogenkiyodo"": ""3.1""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,原動機,2,4284,,10.20,3102,トン,9.10,0.80,0.10,"{""kagaku"": ""4,284"", ""kagakunobiritsu"": ""10.2"", ""koseihi"": ""0.8"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""原動機"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""3,102"", ""suryonobiritsu"": ""9.1"", ""tani"": ""トン"", ""zogenkiyodo"": ""0.1""}",2026-09-02
2026-07,MONTH_PROV,4,ja,COMMODITY,I,大韓民国,電算機類（含周辺機器）,2,1261,,-0.60,34,千台,15.70,0.20,0,"{""kagaku"": ""1,261"", ""kagakunobiritsu"": ""-0.6"", ""koseihi"": ""0.2"", ""page_title"": ""主要地域（国）別商品別輸入(大韓民国)"", ""shuyoshohin"": ""電算機類（含周辺機器）"", ""shuyoshohinbunrui"": ""2"", ""suryo"": ""34"", ""suryonobiritsu"": ""15.7"", ""tani"": ""千台"", ""zogenkiyodo"": ""-0.0""}",2026-09-02
